Name,Value
Destroyed : Land Installations : Unknown,"012042"
Destroyed : Sea Surface : Unknown,"013042"
Destroyed : Sea Subsurface : Unknown,"013542"
Destroyed : Activities : Unknown,"014042"
Destroyed : Unknown : Assumed Friend,"020042"
Destroyed : Air : Assumed Friend,"020142"
Destroyed : Space : Assumed Friend,"020542"
Destroyed : Land Unit : Assumed Friend,"021042"
Destroyed : Land Equipment : Assumed Friend,"021542"
Destroyed : Land Installations : Assumed Friend,"022042"
Destroyed : Sea Surface : Assumed Friend,"023042"
Destroyed : Sea Subsurface : Assumed Friend,"023542"
Destroyed : Activities : Assumed Friend,"024042"
Destroyed : Unknown : Friend,"030042"
Destroyed : Air : Friend,"030142"
Destroyed : Space : Friend,"030542"
Destroyed : Land Unit : Friend,"031042"
Destroyed : Land Equipment : Friend,"031542"
Destroyed : Land Installations : Friend,"032042"
Destroyed : Sea Surface : Friend,"033042"
Destroyed : Sea Subsurface : Friend,"033542"
Destroyed : Activities : Friend,"034042"
Destroyed : Unknown : Neutral,"040042"
Destroyed : Air : Neutral,"040142"
Destroyed : Space : Neutral,"040542"
Destroyed : Land Unit : Neutral,"041042"
Destroyed : Land Equipment : Neutral,"041542"
Destroyed : Land Installations : Neutral,"042042"
Destroyed : Sea Surface : Neutral,"043042"
Destroyed : Sea Subsurface : Neutral,"043542"
Destroyed : Activities : Neutral,"044042"
Destroyed : Unknown : Suspect/Joker,"050042"
Destroyed : Air : Suspect/Joker,"050142"
Destroyed : Space : Suspect/Joker,"050542"
Destroyed : Land Unit : Suspect/Joker,"051042"
Destroyed : Land Equipment : Suspect/Joker,"051542"
Destroyed : Land Installations : Suspect/Joker,"052042"
Destroyed : Sea Surface : Suspect/Joker,"053042"
Destroyed : Sea Subsurface : Suspect/Joker,"053542"
Destroyed : Activities : Suspect/Joker,"054042"
Destroyed : Unknown : Hostile/Faker,"060042"
Destroyed : Air : Hostile/Faker,"060142"
Destroyed : Space : Hostile/Faker,"060542"
Destroyed : Land Unit : Hostile/Faker,"061042"
Destroyed : Land Equipment : Hostile/Faker,"061542"
Destroyed : Land Installations : Hostile/Faker,"062042"
Destroyed : Sea Surface : Hostile/Faker,"063042"
Destroyed : Sea Subsurface : Hostile/Faker,"063542"
Destroyed : Activities : Hostile/Faker,"064042"
Full : Unknown : Pending,"000052"
Full : Air : Pending,"000152"
Full : Space : Pending,"000552"
Full : Land Unit : Pending,"001052"
Full : Land Equipment : Pending,"001552"
Full : Land Installations : Pending,"002052"
Full : Sea Surface : Pending,"003052"
Full : Sea Subsurface : Pending,"003552"
Full : Activities : Pending,"004052"
Full : Unknown : Unknown,"010052"
Full : Air : Unknown,"010152"
Full : Space : Unknown,"010552"
Full : Land Unit : Unknown,"011052"
Full : Land Equipment : Unknown,"011552"
Full : Land Installations : Unknown,"012052"
Full : Sea Surface : Unknown,"013052"
Full : Sea Subsurface : Unknown,"013552"
Full : Activities : Unknown,"014052"
Full : Unknown : Assumed Friend,"020052"
Full : Air : Assumed Friend,"020152"
Full : Space : Assumed Friend,"020552"
Full : Land Unit : Assumed Friend,"021052"
Full : Land Equipment : Assumed Friend,"021552"
Full : Land Installations : Assumed Friend,"022052"
Full : Sea Surface : Assumed Friend,"023052"
Full : Sea Subsurface : Assumed Friend,"023552"
Full : Activities : Assumed Friend,"024052"
Full : Unknown : Friend,"030052"
Full : Air : Friend,"030152"
Full : Space : Friend,"030552"
Full : Land Unit : Friend,"031052"
Full : Land Equipment : Friend,"031552"
Full : Land Installations : Friend,"032052"
Full : Sea Surface : Friend,"033052"
Full : Sea Subsurface : Friend,"033552"
Full : Activities : Friend,"034052"
Full : Unknown : Neutral,"040052"
Full : Air : Neutral,"040152"
Full : Space : Neutral,"040552"
Full : Land Unit : Neutral,"041052"
Full : Land Equipment : Neutral,"041552"
Full : Land Installations : Neutral,"042052"
Full : Sea Surface : Neutral,"043052"
Full : Sea Subsurface : Neutral,"043552"
Full : Activities : Neutral,"044052"
Full : Unknown : Suspect/Joker,"050052"
Full : Air : Suspect/Joker,"050152"
Full : Space : Suspect/Joker,"050552"
Full : Land Unit : Suspect/Joker,"051052"
Full : Land Equipment : Suspect/Joker,"051552"
Full : Land Installations : Suspect/Joker,"052052"
Full : Sea Surface : Suspect/Joker,"053052"
Full : Sea Subsurface : Suspect/Joker,"053552"
Full : Activities : Suspect/Joker,"054052"
Full : Unknown : Hostile/Faker,"060052"
Full : Air : Hostile/Faker,"060152"
Full : Space : Hostile/Faker,"060552"
Full : Land Unit : Hostile/Faker,"061052"
Full : Land Equipment : Hostile/Faker,"061552"
Full : Land Installations : Hostile/Faker,"062052"
Full : Sea Surface : Hostile/Faker,"063052"
Full : Sea Subsurface : Hostile/Faker,"063552"
Full : Activities : Hostile/Faker,"064052"
