Name,Value
Land Installation : Infrastructure : Telecommunications Infrastructure,20121200
Land Installation : Infrastructure : Telecommunications Infrastructure : Broadcast Transmitter Antennae,20121201
Land Installation : Infrastructure : Telecommunications Infrastructure : Telecommunications,20121202
Land Installation : Infrastructure : Telecommunications Infrastructure : Telecommunications Tower,20121203
Land Installation : Infrastructure : Transportation Infrastructure,20121300
Land Installation : Infrastructure : Transportation Infrastructure : Airport/Air Base,20121301
Land Installation : Infrastructure : Transportation Infrastructure : Air Traffic Control Facility,20121302
Land Installation : Infrastructure : Transportation Infrastructure : Bus Station,20121303
Land Installation : Infrastructure : Transportation Infrastructure : Ferry Terminal,20121304
Land Installation : Infrastructure : Transportation Infrastructure : Helicopter Landing Site,20121305
Land Installation : Infrastructure : Transportation Infrastructure : Maintenance Facility,20121306
Land Installation : Infrastructure : Transportation Infrastructure : Railhead/Railroad Station,20121307
Land Installation : Infrastructure : Transportation Infrastructure : Rest Stop,20121308
Land Installation : Infrastructure : Transportation Infrastructure : Sea Port/Naval Base,20121309
Land Installation : Infrastructure : Transportation Infrastructure : Ship Yard,20121310
Land Installation : Infrastructure : Transportation Infrastructure : Toll Facility,20121311
Land Installation : Infrastructure : Transportation Infrastructure : Traffic Inspection Facility,20121312
Land Installation : Infrastructure : Transportation Infrastructure : Tunnel,20121313
Land Installation : Infrastructure : Water Supply Infrastructure,20121400
Land Installation : Infrastructure : Water Supply Infrastructure : Control Valve,20121401
Land Installation : Infrastructure : Water Supply Infrastructure : Dam,20121402
Land Installation : Infrastructure : Water Supply Infrastructure : Discharge Outfall,20121403
Land Installation : Infrastructure : Water Supply Infrastructure : Ground Water Well,20121404
Land Installation : Infrastructure : Water Supply Infrastructure : Pumping Station,20121405
Land Installation : Infrastructure : Water Supply Infrastructure : Reservoir,20121406
Land Installation : Infrastructure : Water Supply Infrastructure : Storage Tower,20121407
Land Installation : Infrastructure : Water Supply Infrastructure : Surface Water Intake,20121408
Land Installation : Infrastructure : Water Supply Infrastructure : Wastewater Treatment Facility,20121409
Land Installation : Infrastructure : Water Supply Infrastructure : Water,20121410
Land Installation : Infrastructure : Water Supply Infrastructure : Water Treatment,20121411
