Name,Value
Frame : Simulation : Unknown : Air,2101
Frame : Simulation : Unknown : Space,2105
Frame : Simulation : Unknown : Land Unit,2110
Frame : Simulation : Unknown : Land Equipment,2115
Frame : Simulation : Unknown : Land Installations,2120
Frame : Simulation : Unknown : Sea Surface,2130
Frame : Simulation : Unknown : Sea Subsurface,2135
Frame : Simulation : Unknown : Activities,2140
Frame : Simulation : Assumed Friend : Unknown,2200
Frame : Simulation : Assumed Friend : Air,2201
Frame : Simulation : Assumed Friend : Space,2205
Frame : Simulation : Assumed Friend : Land Unit,2210
Frame : Simulation : Assumed Friend : Land Equipment,2215
Frame : Simulation : Assumed Friend : Land Installations,2220
Frame : Simulation : Assumed Friend : Sea Surface,2230
Frame : Simulation : Assumed Friend : Sea Subsurface,2235
Frame : Simulation : Assumed Friend : Activities,2240
Frame : Simulation : Friend : Unknown,2300
Frame : Simulation : Friend : Air,2301
Frame : Simulation : Friend : Space,2305
Frame : Simulation : Friend : Land Unit,2310
Frame : Simulation : Friend : Land Equipment,2315
Frame : Simulation : Friend : Land Installations,2320
Frame : Simulation : Friend : Sea Surface,2330
Frame : Simulation : Friend : Sea Subsurface,2335
Frame : Simulation : Friend : Activities,2340
Frame : Simulation : Neutral : Unknown,2400
Frame : Simulation : Neutral : Air,2401
Frame : Simulation : Neutral : Space,2405
Frame : Simulation : Neutral : Land Unit,2410
Frame : Simulation : Neutral : Land Equipment,2415
Frame : Simulation : Neutral : Land Installations,2420
Frame : Simulation : Neutral : Sea Surface,2430
Frame : Simulation : Neutral : Sea Subsurface,2435
Frame : Simulation : Neutral : Activities,2440
Frame : Simulation : Suspect/Joker : Unknown,2500
Frame : Simulation : Suspect/Joker : Air,2501
Frame : Simulation : Suspect/Joker : Space,2505
Frame : Simulation : Suspect/Joker : Land Unit,2510
Frame : Simulation : Suspect/Joker : Land Equipment,2515
Frame : Simulation : Suspect/Joker : Land Installations,2520
Frame : Simulation : Suspect/Joker : Sea Surface,2530
Frame : Simulation : Suspect/Joker : Sea Subsurface,2535
Frame : Simulation : Suspect/Joker : Activities,2540
Frame : Simulation : Hostile/Faker : Unknown,2600
Frame : Simulation : Hostile/Faker : Air,2601
Frame : Simulation : Hostile/Faker : Space,2605
Frame : Simulation : Hostile/Faker : Land Unit,2610
Frame : Simulation : Hostile/Faker : Land Equipment,2615
Frame : Simulation : Hostile/Faker : Land Installations,2620
Frame : Simulation : Hostile/Faker : Sea Surface,2630
Frame : Simulation : Hostile/Faker : Sea Subsurface,2635
Frame : Simulation : Hostile/Faker : Activities,2640
