Name,Value
Protection Areas : Minefield : Dummy Minefield- Dymanic,25270706
Protection Areas : Minefield : Dynamic Depiction,25270707
Protection Areas : Mined Area,25270800
Protection Areas : Decoy Mined Area,25270900
Protection Areas : Decoy Mined Area : Fenced,25270901
Protection Areas : Unexploded Explosive Ordnance (UXO) Area,25271000
Protection Areas : Bridge or Gap,25271100
Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed),25271204
Protection Areas : Assault Crossing,25271300
Protection Areas : Biological Contaminated Area,25271700
Protection Areas : Biological Contaminated Area : Toxic Industrial Material,25271701
Protection Areas : Chemical Contaminated Area,25271800
Protection Areas : Chemical Contaminated Area : Toxic Industrial Material,25271801
Protection Areas : Nuclear Contaminated Area,25271900
Protection Areas : Radiological Contaminated Area,25272000
Protection Areas : Radiological Contaminated Area : Toxic Industrial Material,25272001
Protection Areas : Minimum Safe Distance Zone,25272100
Protection Areas : Radiation Dose Rate Contour Lines,25272200
Sustainment Areas : Detainee Holding Area,25310100
Sustainment Areas : Enemy Prisoner of War Holding Area,25310200
Sustainment Areas : Forward Arming and Refueling Point,25310300
Sustainment Areas : Refugee Holding Area,25310400
Sustainment Areas : Regimental Support Area,25310500
Sustainment Areas : Brigade Support Area,25310600
Sustainment Areas : Division Support Area,25310700
