Name,Value
Fires : Field Artillery Observer,S-G-UCFTC-
Fires : Field Artillery : Target Acquisition,S-G-UCFTCM
Fires : Field Artillery : Capability : Target Acquisition : Capability : Optical (Flash),S-G-UCFTF-
Fires : Field Artillery : Capability : Radar,S-G-UCFTR-
Fires : Field Artillery : Capability : Sound Ranging,S-G-UCFTS-
Movement and Maneuver : Infantry,S-G-UCI---
Movement and Maneuver : Infantry : Mobility : Airborne,S-G-UCIA--
Movement and Maneuver : Infantry : Mobility : Arctic,S-G-UCIC--
Movement and Maneuver : Infantry : Infantry Fighting Vehicle,S-G-UCII--
Movement and Maneuver : Infantry : Capability : Light,S-G-UCIL--
Movement and Maneuver : Infantry : Motorized,S-G-UCIM--
Movement and Maneuver : Infantry : Capability : Naval,S-G-UCIN--
Movement and Maneuver : Infantry : Capability : Mountain,S-G-UCIO--
Movement and Maneuver : Infantry : Mobility : Air Mobile/Air Assault (US Only),S-G-UCIS--
Movement and Maneuver : Infantry : Armored/Mechanized/Tracked,S-G-UCIZ--
Fires : Missile,S-G-UCM---
Fires : Missile : Capability : Strategic,S-G-UCMS--
Fires : Missile : Capability : Tactical,S-G-UCMT--
Movement and Maneuver : Reconnaissance/Cavalry/Scout,S-G-UCR---
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Airborne,S-G-UCRA--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Arctic,S-G-UCRC--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Pack Animal,S-G-UCRH--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Light,S-G-UCRL--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Capability : Mountain,S-G-UCRO--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine,S-G-UCRR--
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine : Capability : Division,S-G-UCRRD-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine : Capability : Force,S-G-UCRRF-
Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Reconnaissance/Cavalry/Scout : Capability : Light,S-G-UCRRL-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Mobility : Air Mobile/Air Assault (US Only),S-G-UCRS--
Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/Tracked : Reconnaissance/Cavalry/Scout,S-G-UCRVA-
Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized,S-G-UCRVM-
Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,S-G-UCRVO-
