Name,Value
Not Set Modifier,-
Headquarters,A
Task Force HQ,B
Feint Dummy HQ,C
Feint Dummy Task Force HQ,D
Task Force,E
Feint Dummy,F
Feint Dummy Task Force,G
Installation,H
