Name,Value
Control Measure : Maritime Control Points : Sonobuoy : Expendable Reliable Acoustic Path Sonobuoy (ERAPS),25213509
Control Measure : Maritime Control Points : Sonobuoy : Expired,25213510
Control Measure : Maritime Control Points : Sonobuoy : Kingpin,25213511
Control Measure : Maritime Control Points : Sonobuoy : Low Frequency Analysis and Recording (LOFAR),25213512
Control Measure : Maritime Control Points : Sonobuoy : Pattern Center,25213513
Control Measure : Maritime Control Points : Sonobuoy : Range Only,25213514
Control Measure : Maritime Control Points : Sonobuoy : Vertical Line Array Directional Frequency Analysis and Recording (DIFAR),25213515
Control Measure : Maritime Control Points : Reference Point,25213600
Control Measure : Maritime Control Points : Special Point,25213700
Control Measure : Maritime Control Points : Navigational Reference Point,25213800
Control Measure : Maritime Control Points : Data Link Reference Point,25213900
Control Measure : Maritime Control Points : Forward Observer / Spotter Position,25214000
Control Measure : Maritime Control Points : Vital Area Center,25214100
Control Measure : Maritime Control Points : Corridor Tab Point,25214200
Control Measure : Maritime Control Points : Enemy Point,25214300
Control Measure : Maritime Control Points : Marshall Point,25214400
Control Measure : Maritime Control Points : Position and Intended Movement (PIM),25214500
Control Measure : Maritime Control Points : Pre-Landfall Waypoint,25214600
Control Measure : Maritime Control Points : Estimated Position (EP),25214700
Control Measure : Maritime Control Points : Waypoint,25214800
Control Measure : Maritime Control Points : General Subsurface Station,25214900
Control Measure : Maritime Control Points : Submarine Subsurface Station,25215000
Control Measure : Maritime Control Points : Submarine Antisubmarine Warfare Subsurface Station,25215100
Control Measure : Maritime Control Points : Unmanned Underwater Vehicle Subsurface Station,25215200
Control Measure : Maritime Control Points : Antisubmarine Warfare (ASW) Unmanned Underwater Vehicle Subsurface Station,25215300
Control Measure : Maritime Control Points : Mine Warfare Unmanned Underwater Vehicle Subsurface Station,25215400
Control Measure : Maritime Control Points : Surface Warfare Unmanned Underwater Vehicle Subsurface Station,25215500
Control Measure : Maritime Control Points : General Surface Station,25215600
Control Measure : Maritime Control Points : Antisubmarine Warfare (ASW) Surface Station,25215700
Control Measure : Maritime Control Points : Mine Warfare Surface Station,25215800
Control Measure : Maritime Control Points : Non-Combatant Surface Station,25215900
Control Measure : Maritime Control Points : Picket Surface Station,25216000
Control Measure : Maritime Control Points : Rendezvous Surface Station,25216100
Control Measure : Maritime Control Points : Replenishment at Sea Surface Station,25216200
Control Measure : Maritime Control Points : Rescue Surface Station,25216300
Control Measure : Maritime Control Points : Surface Warfare Surface Station,25216400
Control Measure : Maritime Control Points : Unmanned Underwater Vehicle Surface Station,25216500
