Name,Value
Air/Land/Sea Surface Radar : Fire Control,52171
Land/Sea Surface Radar : Height Finding,52191
Land Radar : Harbor Surveillance,52201
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator),52211
Land/Sea Surface Radar : Instrument Landing System,52221
Air/Land Radar : Ionospheric Sounding,52231
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder),52241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer,52251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer,52261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer,52271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer,52281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (general),52291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer,52301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer,52311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer,52321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer,52331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer,52341
Air/Land/Sea Surface Radar : Missile Acquisition,52351
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control,52361
Air/Land/Sea Surface Radar : Meteorological,52381
Space/Air/Land/Sea Surface/Subsurface Jammer : Multi-Function,52391
Air/Land/Sea Surface Radar : Missile Guidance,52401
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Tracking,52421
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/General,52431
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigational/Distance Measuring Equipment,52441
Space/Air/Land/Sea Surface/Subsurface Jammer : Navigation/Terrain Following,52451
Air/Land/Sea Surface/Subsurface Jammer : Navigational/Weather Avoidance,52461
Air/Land/Sea Surface/Subsurface Communications : Omni-Line of Sight (LOS),52471
Space/Air/Land/Sea Surface/Subsurface Communications : Point-to-Point Line of Sight (LOS),52491
Space/Air/Land/Sea Surface/Subsurface Radar : Instrumentation,52501
Space/Air/Land/Sea Surface/Subsurface Radar : Range Only,52511
