Name,Value
Mission Area : Intelligence- Surveillance- Reconnaissance,30061
Mission Area : Mine Countermeasures (Sea Surface),30071
Mission Area : Missile Defense,30081
Mission Area : Medical,30091
Mission Area : Mine Warfare (Sea Surface),30101
Mission Area : Remote Multi-Mission Vehicle (USV-only),30111
Asset Capability : SOF (Sea Surface),30121
Mission Area : Surface Warfare (Sea Surface),30131
Weapons Capability : Ballistic Missile (Sea Surface),30141
Weapons Capability : Guided Missile (Sea Surface),30151
Weapons Capability : Other Guided Missile (Sea Surface),30161
Weapons Capability : Torpedo,30171
Asset Capability : Drone-Equipped,30181
Asset Capability : Helicopter-Equipped/VSTOL,30191
Mission Area : Ballistic Missile Defense- Shooter,30201
Mission Area : Ballistic Missile Defense- Long-Range Surveillance and Track (LRST),30211
Mission Area : Sea-Base X-Band,30221
Crime : Hijacking/Hijacked (Sea Surface),30231
Mission Area : Antisubmarine Warfare (Sea Subsurface),35011
Mission Area : Auxiliary,35021
Mission Area : Command and Control,35031
Mission Area : Intelligence Surveillance Reconnaissance,35041
Mission Area : Mine Countermeasures (Sea Subsurface),35051
Mission Area : Mine Warfare (Sea Subsurface),35061
Mission Area : Surface Warfare (Sea Subsurface),35071
Weapons Capability : Attack,35081
Weapons Capability : Ballistic Missile (Sea Subsurface),35091
Weapons Capability : Guided Missile (Sea Subsurface),35101
Weapons Capability : Other Guided Missile (Sea Subsurface),35111
Asset Capability : SOF (Sea Subsurface),35121
Submarine Confidence : Possible Submarine Low 1,35131
Submarine Confidence : Possible Submarine Low 2,35141
Submarine Confidence : Possible Submarine High 3,35151
Submarine Confidence : Possible Submarine High 4,35161
Submarine Confidence : Probable Submarine,35171
Submarine Confidence : Certain Submarine,35181
Weapons Capability : Anti-torpedo Torpedo,35191
Crime : Hijacking/Highjacked,35201
Crime : Assasination (Activities),40011
Crime : Execution (Wrongful Killing) (Activities),40021
Crime : Hijacking/Hijacked (Activities),40031
Psychological Operations : House-to-House,40041
Crime : Kidnapping (Activities),40051
Crime : Murder,40061
Crime : Piracy (Activities),40071
Crime : Rape (Activities),40081
Psychological Operations : Written Psychological Operations,40091
Crime : Pirate,40101
IED Category : False,40111
IED Category : Find,40121
IED Category : Found and Cleared,40131
IED Category : Hoax (Decoy),40141
Incident Qualifier : Attempted,40151
Incident Qualifier : Accident,40161
Incident Qualifier : Incident,40171
Crime : Theft,40181
Space/Air/Land/Sea Surface/Subsurface Radar : Data Transmission (Space),50141
Space Radar : Earth Surveillance,50151
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Interrogator) (Space),50211
Space/Air/Land/Sea Surface/Subsurface Radar : Identification Friend or Foe (Transponder) (Space),50241
Space/Air/Land/Sea Surface/Subsurface Jammer : Barrage Jammer (Space),50251
Space/Air/Land/Sea Surface/Subsurface Jammer : Click Jammer (Space),50261
Space/Air/Land/Sea Surface/Subsurface Jammer : Deceptive Jammer (Space),50271
Space/Air/Land/Sea Surface/Subsurface Jammer : Frequency Swept Jammer (Space),50281
Space/Air/Land/Sea Surface/Subsurface Jammer : Jammer (General) (Space),50291
Space/Air/Land/Sea Surface/Subsurface Jammer : Noise Jammer (Space),50301
Space/Air/Land/Sea Surface/Subsurface Jammer : Pulsed Jammer (Space),50311
Space/Air/Land/Sea Surface/Subsurface Jammer : Repeater Jammer (Space),50321
Space/Air/Land/Sea Surface/Subsurface Jammer : Spot Noise Jammer (Space),50331
Space/Air/Land/Sea Surface/Subsurface Jammer : Transponder Jammer (Space),50341
Space/Air/Land/Sea Surface/Subsurface Jammer : Missile Control (Space),50361
