filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\15110600.emf,64,Weapon/Weapon System : Antitank Gun,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Gun;S*GPEWG---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Gun;15110600,15110600,Point,
{Symbols_Root}\Appendices\Land\15110601.emf,64,Weapon/Weapon System : Antitank Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Gun;Light;S*GPEWGL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Gun : Light;15110601,15110601,Point,
{Symbols_Root}\Appendices\Land\15110602.emf,64,Weapon/Weapon System : Antitank Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Gun;Medium;S*GPEWGM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Gun : Medium;15110602,15110602,Point,
{Symbols_Root}\Appendices\Land\15110603.emf,64,Weapon/Weapon System : Antitank Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Antitank Gun;Heavy;S*GPEWGH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Antitank Gun : Heavy;15110603,15110603,Point,
{Symbols_Root}\Appendices\Land\15110700.emf,64,Weapon/Weapon System : Direct Fire Gun,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Direct Fire Gun;S*GPEWD---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Direct Fire Gun;15110700,15110700,Point,
{Symbols_Root}\Appendices\Land\15110701.emf,64,Weapon/Weapon System : Direct Fire Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Direct Fire Gun;Light;S*GPEWDL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Direct Fire Gun : Light;15110701,15110701,Point,
{Symbols_Root}\Appendices\Land\15110702.emf,64,Weapon/Weapon System : Direct Fire Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Direct Fire Gun;Medium;S*GPEWDM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Direct Fire Gun : Medium;15110702,15110702,Point,
{Symbols_Root}\Appendices\Land\15110703.emf,64,Weapon/Weapon System : Direct Fire Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Direct Fire Gun;Heavy;S*GPEWDH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Direct Fire Gun : Heavy;15110703,15110703,Point,
{Symbols_Root}\Appendices\Land\15110800.emf,64,Weapon/Weapon System : Recoilless Gun,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Recoilless Gun;S*GPEWGR--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Recoilless Gun;15110800,15110800,Point,
{Symbols_Root}\Appendices\Land\15110801.emf,64,Weapon/Weapon System : Recoilless Gun : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Recoilless Gun;Light;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Recoilless Gun : Light;15110801,15110801,Point,
{Symbols_Root}\Appendices\Land\15110802.emf,64,Weapon/Weapon System : Recoilless Gun : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Recoilless Gun;Medium;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Recoilless Gun : Medium;15110802,15110802,Point,
{Symbols_Root}\Appendices\Land\15110803.emf,64,Weapon/Weapon System : Recoilless Gun : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Recoilless Gun;Heavy;NEW_AT_2525D;FULL_OCTAGON;Point;Weapon/Weapon System : Recoilless Gun : Heavy;15110803,15110803,Point,
