filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\METOC\Oceanographic\46140137.emf,32,Geophysics/Acoustics : MIW : MIW Bottom Type B3,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Geophysics/Acoustics;Mine Warfare (MIW) Bottom Descriptors;MIW Bottom Type B3;MAIN;Appendices\METOC\Oceanographic\46140137.svg;Area;Geophysics/Acoustics : MIW : MIW Bottom Type B3;46140137,
{Symbols_Root}\Appendices\METOC\Oceanographic\46140138.emf,32,Geophysics/Acoustics : MIW : MIW Bottom Type C1,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Geophysics/Acoustics;Mine Warfare (MIW) Bottom Descriptors;MIW Bottom Type C1;MAIN;Appendices\METOC\Oceanographic\46140138.svg;Area;Geophysics/Acoustics : MIW : MIW Bottom Type C1;46140138,
{Symbols_Root}\Appendices\METOC\Oceanographic\46140139.emf,32,Geophysics/Acoustics : MIW : MIW Bottom Type C2,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Geophysics/Acoustics;Mine Warfare (MIW) Bottom Descriptors;MIW Bottom Type C2;MAIN;Appendices\METOC\Oceanographic\46140139.svg;Area;Geophysics/Acoustics : MIW : MIW Bottom Type C2;46140139,
{Symbols_Root}\Appendices\METOC\Oceanographic\46140140.emf,32,Geophysics/Acoustics : MIW : MIW Bottom Type C3,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Geophysics/Acoustics;Mine Warfare (MIW) Bottom Descriptors;MIW Bottom Type C3;MAIN;Appendices\METOC\Oceanographic\46140140.svg;Area;Geophysics/Acoustics : MIW : MIW Bottom Type C3;46140140,
{Symbols_Root}\Appendices\METOC\Oceanographic\46150200.emf,32,Limits : Maritime Area,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Limits;Maritime Area;MAIN;Appendices\METOC\Oceanographic\46150200.svg;Area;Limits : Maritime Area;46150200,
{Symbols_Root}\Appendices\METOC\Oceanographic\46150400.emf,32,Limits : Swept Area,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Limits;Swept Area;MAIN;Appendices\METOC\Oceanographic\46150400.svg;Area;Limits : Swept Area;46150400,
{Symbols_Root}\Appendices\METOC\Oceanographic\46150500.emf,32,Limits : Training Area,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Limits;Training Area;MAIN;Appendices\METOC\Oceanographic\46150500.svg;Area;Limits : Training Area;46150500,
{Symbols_Root}\Appendices\METOC\Oceanographic\46150600.emf,32,Limits : Operator-Defined,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Limits;Operator-Defined;MAIN;Appendices\METOC\Oceanographic\46150600.svg;Area;Limits : Operator-Defined;46150600,
{Symbols_Root}\Appendices\METOC\Oceanographic\46160200.emf,32,Man-Made Structures : Submerged Crib,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Submerged Crib;MAIN;Appendices\METOC\Oceanographic\46160200.svg;Area;Man-Made Structures : Submerged Crib;46160200,
{Symbols_Root}\Appendices\METOC\Oceanographic\46160700.emf,32,Man-Made Structures : Oil/Gas Rig Field,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Oil/Gas Rig Field;MAIN;Appendices\METOC\Oceanographic\46160700.svg;Area;Man-Made Structures : Oil/Gas Rig Field;46160700,
