filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Space\05121000.emf,64,Civilian (Space) : Space Station,Space : Main Icon,Space;Civilian;Space Station;MAIN;Point;Civilian (Space) : Space Station;05121000,05121000,Point,
{Symbols_Root}\Appendices\Space\05121100.emf,64,Civilian (Space) : Tethered Satellite,Space : Main Icon,Space;Civilian;Tethered Satellite;MAIN;Point;Civilian (Space) : Tethered Satellite;05121100,05121100,Point,
{Symbols_Root}\Appendices\Space\05121200.emf,64,Civilian (Space) : Weather Satellite,Space : Main Icon,Space;Civilian;Weather Satellite;MAIN;Point;Civilian (Space) : Weather Satellite;05121200,05121200,Point,
{Symbols_Root}\Appendices\Space\05130000.emf,64,Manual Track (Space),Space : Main Icon,Space;Manual Track;FULL_OCTAGON;Point;Manual Track (Space);05130000,05130000,Point,
{Symbols_Root}\Appendices\Space\06110000.emf,64,Missile (Space Missile),Space Missile : Main Icon,Space Missile;Missile;MAIN;Point;Missile (Space Missile);06110000,06110000,Point,
{Symbols_Root}\Appendices\Space\mod1\05011.emf,64,Orbit : Low Earth Orbit (LEO),Space : Modifier 1,Space;Modifier 1;Low Earth Orbit (LEO);MOD1;Point;Orbit : Low Earth Orbit (LEO);05011,05011,Point,
{Symbols_Root}\Appendices\Space\mod1\05021.emf,64,Orbit : Medium Earth Orbit (MEO),Space : Modifier 1,Space;Modifier 1;Medium Earth Orbit (MEO);MOD1;Point;Orbit : Medium Earth Orbit (MEO);05021,05021,Point,
{Symbols_Root}\Appendices\Space\mod1\05031.emf,64,Orbit : High Earth Orbit (HEO),Space : Modifier 1,Space;Modifier 1;High Earth Orbit (HEO);MOD1;Point;Orbit : High Earth Orbit (HEO);05031,05031,Point,
{Symbols_Root}\Appendices\Space\mod1\05041.emf,64,Orbit : Geosynchronous Orbit (GSO),Space : Modifier 1,Space;Modifier 1;Geosynchronous Orbit (GSO);MOD1;Point;Orbit : Geosynchronous Orbit (GSO);05041,05041,Point,
{Symbols_Root}\Appendices\Space\mod1\05051.emf,64,Orbit : Geostationary Orbit (GO),Space : Modifier 1,Space;Modifier 1;Geostationary Orbit (GO);MOD1;Point;Orbit : Geostationary Orbit (GO);05051,05051,Point,
{Symbols_Root}\Appendices\Space\mod1\05061.emf,64,Orbit : Molniya Orbit (MO),Space : Modifier 1,Space;Modifier 1;Molniya Orbit (MO);MOD1;Point;Orbit : Molniya Orbit (MO);05061,05061,Point,
{Symbols_Root}\Appendices\Space\mod1\06011.emf,64,Missile Class : Ballistic (Space Missile),Space Missile : Modifier 1,Space Missile;Modifier 1;Ballistic;MOD1;Point;Missile Class : Ballistic (Space Missile);06011,06011,Point,
{Symbols_Root}\Appendices\Space\mod1\06021.emf,64,Launch Origin : Space 1,Space Missile : Modifier 1,Space Missile;Modifier 1;Space;MOD1;Point;Launch Origin : Space 1;06021,06021,Point,
{Symbols_Root}\Appendices\Space\mod1\06031.emf,64,Missile Class : Interceptor (Space Missile),Space Missile : Modifier 1,Space Missile;Modifier 1;Interceptor;MOD1;Point;Missile Class : Interceptor (Space Missile);06031,06031,Point,
{Symbols_Root}\Appendices\Space\mod2\05012.emf,64,Sensor : Optical,Space : Modifier 2,Space;Modifier 2;Optical;MOD2;Point;Sensor : Optical;05012,05012,Point,
{Symbols_Root}\Appendices\Space\mod2\05022.emf,64,Sensor : Infrared,Space : Modifier 2,Space;Modifier 2;Infrared;MOD2;Point;Sensor : Infrared;05022,05022,Point,
{Symbols_Root}\Appendices\Space\mod2\05032.emf,64,Sensor : Radar,Space : Modifier 2,Space;Modifier 2;Radar;MOD2;Point;Sensor : Radar;05032,05032,Point,
{Symbols_Root}\Appendices\Space\mod2\05042.emf,64,Sensor : Signals Intelligence (SIGINT),Space : Modifier 2,Space;Modifier 2;Signals Intelligence (SIGINT);MOD2;Point;Sensor : Signals Intelligence (SIGINT);05042,05042,Point,
{Symbols_Root}\Appendices\Space\mod2\06012.emf,64,Missile Range : Short Range (Space Missile),Space Missile : Modifier 2,Space Missile;Modifier 2;Short Range;MOD2;Point;Missile Range : Short Range (Space Missile);06012,06012,Point,
{Symbols_Root}\Appendices\Space\mod2\06022.emf,64,Missile Range : Medium Range (Space Missile),Space Missile : Modifier 2,Space Missile;Modifier 2;Medium Range;MOD2;Point;Missile Range : Medium Range (Space Missile);06022,06022,Point,
{Symbols_Root}\Appendices\Space\mod2\06032.emf,64,Missile Range : Intermediate Range (Space Missile),Space Missile : Modifier 2,Space Missile;Modifier 2;Intermediate Range;MOD2;Point;Missile Range : Intermediate Range (Space Missile);06032,06032,Point,
{Symbols_Root}\Appendices\Space\mod2\06042.emf,64,Missile Range : Long Range (Space Missile),Space Missile : Modifier 2,Space Missile;Modifier 2;Long Range;MOD2;Point;Missile Range : Long Range (Space Missile);06042,06042,Point,
{Symbols_Root}\Appendices\Space\mod2\06052.emf,64,Missile Range : Intercontinental (Space Missile),Space Missile : Modifier 2,Space Missile;Modifier 2;Intercontinental;MOD2;Point;Missile Range : Intercontinental (Space Missile);06052,06052,Point,
{Symbols_Root}\Appendices\Space\mod2\06062.emf,64,Missile Type - BMD : Arrow,Space Missile : Modifier 2,Space Missile;Modifier 2;Arrow;MOD2;Point;Missile Type - BMD : Arrow;06062,06062,Point,
{Symbols_Root}\Appendices\Space\mod2\06072.emf,64,Missile Type - BMD : Ground-Based Interceptor (GBI),Space Missile : Modifier 2,Space Missile;Modifier 2;Ground-Based Interceptor (GBI);MOD2;Point;Missile Type - BMD : Ground-Based Interceptor (GBI);06072,06072,Point,
{Symbols_Root}\Appendices\Space\mod2\06082.emf,64,Missile Type - BMD : Patriot,Space Missile : Modifier 2,Space Missile;Modifier 2;Patriot;MOD2;Point;Missile Type - BMD : Patriot;06082,06082,Point,
{Symbols_Root}\Appendices\Space\mod2\06092.emf,64,Missile Type - BMD : Standard Missile - Terminal Phase (SM-T),Space Missile : Modifier 2,Space Missile;Modifier 2;Standard Missile - Terminal Phase (SM-T);MOD2;Point;Missile Type - BMD : Standard Missile - Terminal Phase (SM-T);06092,06092,Point,
{Symbols_Root}\Appendices\Space\mod2\06102.emf,64,Missile Type - BMD : Standard Missile - 3 (SM-3),Space Missile : Modifier 2,Space Missile;Modifier 2;Standard Missile - 3 (SM-3);MOD2;Point;Missile Type - BMD : Standard Missile - 3 (SM-3);06102,06102,Point,
{Symbols_Root}\Appendices\Space\mod2\06112.emf,64,Missile Type - BMD : Terminal High-Altitude Area Defense (THAAD),Space Missile : Modifier 2,Space Missile;Modifier 2;Terminal High-Altitude Area Defense (THAAD);MOD2;Point;Missile Type - BMD : Terminal High-Altitude Area Defense (THAAD);06112,06112,Point,
{Symbols_Root}\Appendices\Space\mod2\06122.emf,64,Launch Origin : Space 2,Space Missile : Modifier 2,Space Missile;Modifier 2;Space;MOD2;Point;Launch Origin : Space 2;06122,06122,Point,
