filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\Land\10110000.svg,32,Land Unit : Command and Control,Land Unit : Main Icon,Land Unit;Command and Control;Point;Appendices\Land\10110000.svg;Land Unit : Command and Control;10110000,
{Symbols_Root}\Appendices\Land\10110100.svg,32,Land Unit : Command and Control : Broadcast Transmitter Antennae,Land Unit : Main Icon,Land Unit;Command and Control;Broadcast Transmitter Antennae;Point;Appendices\Land\10110100.svg;Land Unit : Command and Control : Broadcast Transmitter Antennae;10110100,
{Symbols_Root}\Appendices\Land\10110200.svg,32,Land Unit : Command and Control : Civil Affairs ,Land Unit : Main Icon,Land Unit;Command and Control;Civil Affairs ;Point;Appendices\Land\10110200.svg;Land Unit : Command and Control : Civil Affairs ;10110200,
{Symbols_Root}\Appendices\Land\10110300.svg,32,Land Unit : Command and Control : Civil-Military Cooperation ,Land Unit : Main Icon,Land Unit;Command and Control;Civil-Military Cooperation ;Point;Appendices\Land\10110300.svg;Land Unit : Command and Control : Civil-Military Cooperation ;10110300,
{Symbols_Root}\Appendices\Land\10110400.svg,32,Land Unit : Command and Control : Information Operations,Land Unit : Main Icon,Land Unit;Command and Control;Information Operations;Point;Appendices\Land\10110400.svg;Land Unit : Command and Control : Information Operations;10110400,
{Symbols_Root}\Appendices\Land\10110500.svg,32,Land Unit : Command and Control : Liaison,Land Unit : Main Icon,Land Unit;Command and Control;Liaison;Point;Appendices\Land\10110500.svg;Land Unit : Command and Control : Liaison;10110500,
{Symbols_Root}\Appendices\Land\10110600.svg,32,Land Unit : Command and Control : Military Information Support Operations (MISO),Land Unit : Main Icon,Land Unit;Command and Control;Military Information Support Operations (MISO);Point;Appendices\Land\10110600.svg;Land Unit : Command and Control : Military Information Support Operations (MISO);10110600,
{Symbols_Root}\Appendices\Land\10110601.svg,32,Land Unit : Command and Control : Military Information Support Operations (MISO) : Broadcast Transmitter Antennae,Land Unit : Main Icon,Land Unit;Command and Control;Military Information Support Operations (MISO);Broadcast Transmitter Antennae;Point;Appendices\Land\10110601.svg;Land Unit : Command and Control : Military Information Support Operations (MISO) : Broadcast Transmitter Antennae;10110601,
{Symbols_Root}\Appendices\Land\10110700.svg,32,Land Unit : Command and Control : Radio,Land Unit : Main Icon,Land Unit;Command and Control;Radio;Point;Appendices\Land\10110700.svg;Land Unit : Command and Control : Radio;10110700,
{Symbols_Root}\Appendices\Land\10110800.svg,32,Land Unit : Command and Control : Radio Relay,Land Unit : Main Icon,Land Unit;Command and Control;Radio Relay;Point;Appendices\Land\10110800.svg;Land Unit : Command and Control : Radio Relay;10110800,
{Symbols_Root}\Appendices\Land\10110900.svg,32,Land Unit : Command and Control : Radio Teletype Center,Land Unit : Main Icon,Land Unit;Command and Control;Radio Teletype Center;Point;Appendices\Land\10110900.svg;Land Unit : Command and Control : Radio Teletype Center;10110900,
{Symbols_Root}\Appendices\Land\10111000.svg,32,Land Unit : Command and Control : Signal,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Point;Appendices\Land\10111000.svg;Land Unit : Command and Control : Signal;10111000,
{Symbols_Root}\Appendices\Land\10111001.svg,32,Land Unit : Command and Control : Signal : Radio,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Radio;Point;Appendices\Land\10111001.svg;Land Unit : Command and Control : Signal : Radio;10111001,
{Symbols_Root}\Appendices\Land\10111002.svg,32,Land Unit : Command and Control : Signal : Radio Relay,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Radio Relay;Point;Appendices\Land\10111002.svg;Land Unit : Command and Control : Signal : Radio Relay;10111002,
{Symbols_Root}\Appendices\Land\10111003.svg,32,Land Unit : Command and Control : Signal : Teletype,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Teletype;Point;Appendices\Land\10111003.svg;Land Unit : Command and Control : Signal : Teletype;10111003,
{Symbols_Root}\Appendices\Land\10111004.svg,32,Land Unit : Command and Control : Signal : Tactical Satellite  ,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Tactical Satellite  ;Point;Appendices\Land\10111004.svg;Land Unit : Command and Control : Signal : Tactical Satellite  ;10111004,
{Symbols_Root}\Appendices\Land\10111005.svg,32,Land Unit : Command and Control : Signal : Video Imagery (Combat Camera),Land Unit : Main Icon,Land Unit;Command and Control;Signal;Video Imagery (Combat Camera);Point;Appendices\Land\10111005.svg;Land Unit : Command and Control : Signal : Video Imagery (Combat Camera);10111005,
{Symbols_Root}\Appendices\Land\10111095.svg,32,Land Unit : Command and Control : Signal : Headquarters Element,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Headquarters Element;Point;Appendices\Land\10111095.svg;Land Unit : Command and Control : Signal : Headquarters Element;10111095,
{Symbols_Root}\Appendices\Land\10111097.svg,32,Land Unit : Command and Control : Signal : Corps Support ,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Corps Support ;Point;Appendices\Land\10111097.svg;Land Unit : Command and Control : Signal : Corps Support ;10111097,
{Symbols_Root}\Appendices\Land\10111098.svg,32,Land Unit : Command and Control : Signal : Theatre/Echelons Above Corps Support,Land Unit : Main Icon,Land Unit;Command and Control;Signal;Theatre/Echelons Above Corps Support;Point;Appendices\Land\10111098.svg;Land Unit : Command and Control : Signal : Theatre/Echelons Above Corps Support;10111098,
{Symbols_Root}\Appendices\Land\10111100.svg,32,Land Unit : Command and Control : Tactical Satellite,Land Unit : Main Icon,Land Unit;Command and Control;Tactical Satellite;Point;Appendices\Land\10111100.svg;Land Unit : Command and Control : Tactical Satellite;10111100,
{Symbols_Root}\Appendices\Land\10111200.svg,32,Land Unit : Command and Control : Video Imagery (Combat Camera),Land Unit : Main Icon,Land Unit;Command and Control;Video Imagery (Combat Camera);Point;Appendices\Land\10111200.svg;Land Unit : Command and Control : Video Imagery (Combat Camera);10111200,
{Symbols_Root}\Appendices\Land\10120000.svg,32,Land Unit : Movement and Maneuver,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Point;Appendices\Land\10120000.svg;Land Unit : Movement and Maneuver;10120000,
{Symbols_Root}\Appendices\Land\10120100.svg,32,Land Unit : Movement and Maneuver : Air Assault with Organic Lift,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Air Assault with Organic Lift;Point;Appendices\Land\10120100.svg;Land Unit : Movement and Maneuver : Air Assault with Organic Lift;10120100,
{Symbols_Root}\Appendices\Land\10120200.svg,32,Land Unit : Movement and Maneuver : Air Traffic Services/Airfield Operations,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Air Traffic Services/Airfield Operations;Point;Appendices\Land\10120200.svg;Land Unit : Movement and Maneuver : Air Traffic Services/Airfield Operations;10120200,
{Symbols_Root}\Appendices\Land\10120300.svg,32,Land Unit : Movement and Maneuver : Amphibious,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Amphibious;Point;Appendices\Land\10120300.svg;Land Unit : Movement and Maneuver : Amphibious;10120300,
{Symbols_Root}\Appendices\Land\10120400.svg,32,Land Unit : Movement and Maneuver : Antitank/Antiarmor,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Antitank/Antiarmor;Point;Appendices\Land\10120400.svg;Land Unit : Movement and Maneuver : Antitank/Antiarmor;10120400,
{Symbols_Root}\Appendices\Land\10120401.svg,32,Land Unit : Movement and Maneuver : Antitank/Antiarmor : Armored,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Antitank/Antiarmor;Armored;Point;Appendices\Land\10120401.svg;Land Unit : Movement and Maneuver : Antitank/Antiarmor : Armored;10120401,
{Symbols_Root}\Appendices\Land\10120402.svg,32,Land Unit : Movement and Maneuver : Antitank/Antiarmor : Motorized,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Antitank/Antiarmor;Motorized;Point;Appendices\Land\10120402.svg;Land Unit : Movement and Maneuver : Antitank/Antiarmor : Motorized;10120402,
{Symbols_Root}\Appendices\Land\10120500.svg,32,Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/ Tracked;Point;Appendices\Land\10120500.svg;Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked;10120500,
{Symbols_Root}\Appendices\Land\10120501.svg,32,Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Reconnaissance/Cavalry/Scout,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/ Tracked;Reconnaissance/Cavalry/Scout;Point;Appendices\Land\10120501.svg;Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Reconnaissance/Cavalry/Scout;10120501,
{Symbols_Root}\Appendices\Land\10120502.svg,32,Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Amphibious,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/ Tracked;Amphibious;Point;Appendices\Land\10120502.svg;Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Amphibious;10120502,
{Symbols_Root}\Appendices\Land\10120595.svg,32,Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Armor/Armored/Mechanized/Self-Propelled/ Tracked;Headquarters Element;Point;Appendices\Land\10120595.svg;Land Unit : Movement and Maneuver : Armor/Armored/Mechanized/Self-Propelled/ Tracked : Headquarters Element;10120595,
{Symbols_Root}\Appendices\Land\10120600.svg,32,Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Point;Appendices\Land\10120600.svg;Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing;10120600,
{Symbols_Root}\Appendices\Land\10120601.svg,32,Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Reconnaissance;Point;Appendices\Land\10120601.svg;Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Reconnaissance;10120601,
{Symbols_Root}\Appendices\Land\10120695.svg,32,Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Headquarters Element;Point;Appendices\Land\10120695.svg;Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Headquarters Element;10120695,
{Symbols_Root}\Appendices\Land\10120697.svg,32,Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Corps Support,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Corps Support;Point;Appendices\Land\10120697.svg;Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Corps Support;10120697,
{Symbols_Root}\Appendices\Land\10120698.svg,32,Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Theatre/Echelons Above Corps Support,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Army Aviation/Aviation Rotary Wing;Theatre/Echelons Above Corps Support;Point;Appendices\Land\10120698.svg;Land Unit : Movement and Maneuver : Army Aviation/Aviation Rotary Wing : Theatre/Echelons Above Corps Support;10120698,
{Symbols_Root}\Appendices\Land\10120700.svg,32,Land Unit : Movement and Maneuver : Aviation Composite,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Aviation Composite;Point;Appendices\Land\10120700.svg;Land Unit : Movement and Maneuver : Aviation Composite;10120700,
{Symbols_Root}\Appendices\Land\10120795.svg,32,Land Unit : Movement and Maneuver : Aviation Composite : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Aviation Composite;Headquarters Element;Point;Appendices\Land\10120795.svg;Land Unit : Movement and Maneuver : Aviation Composite : Headquarters Element;10120795,
{Symbols_Root}\Appendices\Land\10120800.svg,32,Land Unit : Movement and Maneuver : Aviation Fixed Wing,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Aviation Fixed Wing;Point;Appendices\Land\10120800.svg;Land Unit : Movement and Maneuver : Aviation Fixed Wing;10120800,
{Symbols_Root}\Appendices\Land\10120801.svg,32,Land Unit : Movement and Maneuver : Aviation Fixed Wing : Reconnaissance,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Aviation Fixed Wing;Reconnaissance;Point;Appendices\Land\10120801.svg;Land Unit : Movement and Maneuver : Aviation Fixed Wing : Reconnaissance;10120801,
{Symbols_Root}\Appendices\Land\10120895.svg,32,Land Unit : Movement and Maneuver : Aviation Fixed Wing : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Aviation Fixed Wing;Headquarters Element;Point;Appendices\Land\10120895.svg;Land Unit : Movement and Maneuver : Aviation Fixed Wing : Headquarters Element;10120895,
{Symbols_Root}\Appendices\Land\10120900.svg,32,Land Unit : Movement and Maneuver : Combat,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Combat;Point;Appendices\Land\10120900.svg;Land Unit : Movement and Maneuver : Combat;10120900,
{Symbols_Root}\Appendices\Land\10121000.svg,32,Land Unit : Movement and Maneuver : Combined Arms,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Combined Arms;Point;Appendices\Land\10121000.svg;Land Unit : Movement and Maneuver : Combined Arms;10121000,
{Symbols_Root}\Appendices\Land\10121095.svg,32,Land Unit : Movement and Maneuver : Combined Arms : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Combined Arms;Headquarters Element;Point;Appendices\Land\10121095.svg;Land Unit : Movement and Maneuver : Combined Arms : Headquarters Element;10121095,
{Symbols_Root}\Appendices\Land\10121100.svg,32,Land Unit : Movement and Maneuver : Infantry,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Point;Appendices\Land\10121100.svg;Land Unit : Movement and Maneuver : Infantry;10121100,
{Symbols_Root}\Appendices\Land\10121101.svg,32,Land Unit : Movement and Maneuver : Infantry : Amphibious,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Amphibious;Point;Appendices\Land\10121101.svg;Land Unit : Movement and Maneuver : Infantry : Amphibious;10121101,
{Symbols_Root}\Appendices\Land\10121102.svg,32,Land Unit : Movement and Maneuver : Infantry : Armored/Mechanized/Tracked,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Armored/Mechanized/Tracked;Point;Appendices\Land\10121102.svg;Land Unit : Movement and Maneuver : Infantry : Armored/Mechanized/Tracked;10121102,
{Symbols_Root}\Appendices\Land\10121103.svg,32,Land Unit : Movement and Maneuver : Infantry : Main Gun System ,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Main Gun System ;Point;Appendices\Land\10121103.svg;Land Unit : Movement and Maneuver : Infantry : Main Gun System ;10121103,
{Symbols_Root}\Appendices\Land\10121104.svg,32,Land Unit : Movement and Maneuver : Infantry : Motorized ,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Motorized ;Point;Appendices\Land\10121104.svg;Land Unit : Movement and Maneuver : Infantry : Motorized ;10121104,
{Symbols_Root}\Appendices\Land\10121105.svg,32,Land Unit : Movement and Maneuver : Infantry : Infantry Fighting Vehicle,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Infantry Fighting Vehicle;Point;Appendices\Land\10121105.svg;Land Unit : Movement and Maneuver : Infantry : Infantry Fighting Vehicle;10121105,
{Symbols_Root}\Appendices\Land\10121195.svg,32,Land Unit : Movement and Maneuver : Infantry : Headquarters Element ,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Infantry;Headquarters Element ;Point;Appendices\Land\10121195.svg;Land Unit : Movement and Maneuver : Infantry : Headquarters Element ;10121195,
{Symbols_Root}\Appendices\Land\10121200.svg,32,Land Unit : Movement and Maneuver : Observer,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Observer;Point;Appendices\Land\10121200.svg;Land Unit : Movement and Maneuver : Observer;10121200,
{Symbols_Root}\Appendices\Land\10121300.svg,32,Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Point;Appendices\Land\10121300.svg;Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout;10121300,
{Symbols_Root}\Appendices\Land\10121301.svg,32,Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Reconnaissance and Surveillance;Point;Appendices\Land\10121301.svg;Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Reconnaissance and Surveillance;10121301,
{Symbols_Root}\Appendices\Land\10121302.svg,32,Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Marine;Point;Appendices\Land\10121302.svg;Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Marine;10121302,
{Symbols_Root}\Appendices\Land\10121303.svg,32,Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Motorized;Point;Appendices\Land\10121303.svg;Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Motorized;10121303,
{Symbols_Root}\Appendices\Land\10121395.svg,32,Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Reconnaissance/Cavalry/Scout;Headquarters Element;Point;Appendices\Land\10121395.svg;Land Unit : Movement and Maneuver : Reconnaissance/Cavalry/Scout : Headquarters Element;10121395,
{Symbols_Root}\Appendices\Land\10121400.svg,32,Land Unit : Movement and Maneuver : Sea Air Land (SEAL),Land Unit : Main Icon,Land Unit;Movement and Maneuver;Sea Air Land (SEAL);Point;Appendices\Land\10121400.svg;Land Unit : Movement and Maneuver : Sea Air Land (SEAL);10121400,
{Symbols_Root}\Appendices\Land\10121500.svg,32,Land Unit : Movement and Maneuver : Sniper,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Sniper;Point;Appendices\Land\10121500.svg;Land Unit : Movement and Maneuver : Sniper;10121500,
{Symbols_Root}\Appendices\Land\10121600.svg,32,Land Unit : Movement and Maneuver : Surveillance,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Surveillance;Point;Appendices\Land\10121600.svg;Land Unit : Movement and Maneuver : Surveillance;10121600,
{Symbols_Root}\Appendices\Land\10121700.svg,32,Land Unit : Movement and Maneuver : Special Forces,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Forces;Point;Appendices\Land\10121700.svg;Land Unit : Movement and Maneuver : Special Forces;10121700,
{Symbols_Root}\Appendices\Land\10121795.svg,32,Land Unit : Movement and Maneuver : Special Forces : Headquarters Element,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Forces;Headquarters Element;Point;Appendices\Land\10121795.svg;Land Unit : Movement and Maneuver : Special Forces : Headquarters Element;10121795,
{Symbols_Root}\Appendices\Land\10121800.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF),Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Point;Appendices\Land\10121800.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF);10121800,
{Symbols_Root}\Appendices\Land\10121801.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Fixed Wing MISO,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Fixed Wing MISO;Point;Appendices\Land\10121801.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Fixed Wing MISO;10121801,
{Symbols_Root}\Appendices\Land\10121802.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Ground,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Ground;Point;Appendices\Land\10121802.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Ground;10121802,
{Symbols_Root}\Appendices\Land\10121803.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Special Boat,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Special Boat;Point;Appendices\Land\10121803.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Special Boat;10121803,
{Symbols_Root}\Appendices\Land\10121804.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Special SSNR,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Special SSNR;Point;Appendices\Land\10121804.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Special SSNR;10121804,
{Symbols_Root}\Appendices\Land\10121805.svg,32,Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Underwater Demolition Team,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Special Operations Forces (SOF);Underwater Demolition Team;Point;Appendices\Land\10121805.svg;Land Unit : Movement and Maneuver : Special Operations Forces (SOF) : Underwater Demolition Team;10121805,
{Symbols_Root}\Appendices\Land\10121900.svg,32,Land Unit : Movement and Maneuver : Unmanned Aerial Systems,Land Unit : Main Icon,Land Unit;Movement and Maneuver;Unmanned Aerial Systems;Point;Appendices\Land\10121900.svg;Land Unit : Movement and Maneuver : Unmanned Aerial Systems;10121900,
{Symbols_Root}\Appendices\Land\10130000.svg,32,Land Unit : Fires,Land Unit : Main Icon,Land Unit;Fires;Point;Appendices\Land\10130000.svg;Land Unit : Fires;10130000,
{Symbols_Root}\Appendices\Land\10130100.svg,32,Land Unit : Fires : Air Defense,Land Unit : Main Icon,Land Unit;Fires;Air Defense;Point;Appendices\Land\10130100.svg;Land Unit : Fires : Air Defense;10130100,
{Symbols_Root}\Appendices\Land\10130101.svg,32,Land Unit : Fires : Air Defense : Main Gun System,Land Unit : Main Icon,Land Unit;Fires;Air Defense;Main Gun System;Point;Appendices\Land\10130101.svg;Land Unit : Fires : Air Defense : Main Gun System;10130101,
{Symbols_Root}\Appendices\Land\10130102.svg,32,Land Unit : Fires : Air Defense : Missile,Land Unit : Main Icon,Land Unit;Fires;Air Defense;Missile;Point;Appendices\Land\10130102.svg;Land Unit : Fires : Air Defense : Missile;10130102,
{Symbols_Root}\Appendices\Land\10130195.svg,32,Land Unit : Fires : Air Defense : Headquarters Element,Land Unit : Main Icon,Land Unit;Fires;Air Defense;Headquarters Element;Point;Appendices\Land\10130195.svg;Land Unit : Fires : Air Defense : Headquarters Element;10130195,
{Symbols_Root}\Appendices\Land\10130200.svg,32,Land Unit : Fires : Air/Land Naval Gunfire Liaison,Land Unit : Main Icon,Land Unit;Fires;Air/Land Naval Gunfire Liaison;Point;Appendices\Land\10130200.svg;Land Unit : Fires : Air/Land Naval Gunfire Liaison;10130200,
{Symbols_Root}\Appendices\Land\10130300.svg,32,Land Unit : Fires : Field Artillery,Land Unit : Main Icon,Land Unit;Fires;Field Artillery;Point;Appendices\Land\10130300.svg;Land Unit : Fires : Field Artillery;10130300,
{Symbols_Root}\Appendices\Land\10130301.svg,32,Land Unit : Fires : Field Artillery : Self-propelled,Land Unit : Main Icon,Land Unit;Fires;Field Artillery;Self-propelled;Point;Appendices\Land\10130301.svg;Land Unit : Fires : Field Artillery : Self-propelled;10130301,
{Symbols_Root}\Appendices\Land\10130302.svg,32,Land Unit : Fires : Field Artillery : Target Acquition,Land Unit : Main Icon,Land Unit;Fires;Field Artillery;Target Acquition;Point;Appendices\Land\10130302.svg;Land Unit : Fires : Field Artillery : Target Acquition;10130302,
{Symbols_Root}\Appendices\Land\10130395.svg,32,Land Unit : Fires : Field Artillery : Headquarters Element,Land Unit : Main Icon,Land Unit;Fires;Field Artillery;Headquarters Element;Point;Appendices\Land\10130395.svg;Land Unit : Fires : Field Artillery : Headquarters Element;10130395,
{Symbols_Root}\Appendices\Land\10130400.svg,32,Land Unit : Fires : Field Artillery Observer,Land Unit : Main Icon,Land Unit;Fires;Field Artillery Observer;Point;Appendices\Land\10130400.svg;Land Unit : Fires : Field Artillery Observer;10130400,
{Symbols_Root}\Appendices\Land\10130500.svg,32,Land Unit : Fires : Joint Fire Support,Land Unit : Main Icon,Land Unit;Fires;Joint Fire Support;Point;Appendices\Land\10130500.svg;Land Unit : Fires : Joint Fire Support;10130500,
{Symbols_Root}\Appendices\Land\10130600.svg,32,Land Unit : Fires : Meteorological,Land Unit : Main Icon,Land Unit;Fires;Meteorological;Point;Appendices\Land\10130600.svg;Land Unit : Fires : Meteorological;10130600,
{Symbols_Root}\Appendices\Land\10130700.svg,32,Land Unit : Fires : Missile,Land Unit : Main Icon,Land Unit;Fires;Missile;Point;Appendices\Land\10130700.svg;Land Unit : Fires : Missile;10130700,
{Symbols_Root}\Appendices\Land\10130800.svg,32,Land Unit : Fires : Mortar,Land Unit : Main Icon,Land Unit;Fires;Mortar;Point;Appendices\Land\10130800.svg;Land Unit : Fires : Mortar;10130800,
{Symbols_Root}\Appendices\Land\10130801.svg,32,Land Unit : Fires : Mortar : Armored/Mechanized/Tracked,Land Unit : Main Icon,Land Unit;Fires;Mortar;Armored/Mechanized/Tracked;Point;Appendices\Land\10130801.svg;Land Unit : Fires : Mortar : Armored/Mechanized/Tracked;10130801,
{Symbols_Root}\Appendices\Land\10130802.svg,32,Land Unit : Fires : Mortar : Self-Propelled Wheeled,Land Unit : Main Icon,Land Unit;Fires;Mortar;Self-Propelled Wheeled;Point;Appendices\Land\10130802.svg;Land Unit : Fires : Mortar : Self-Propelled Wheeled;10130802,
{Symbols_Root}\Appendices\Land\10130803.svg,32,Land Unit : Fires : Mortar : Towed,Land Unit : Main Icon,Land Unit;Fires;Mortar;Towed;Point;Appendices\Land\10130803.svg;Land Unit : Fires : Mortar : Towed;10130803,
{Symbols_Root}\Appendices\Land\10130900.svg,32,Land Unit : Fires : Survey,Land Unit : Main Icon,Land Unit;Fires;Survey;Point;Appendices\Land\10130900.svg;Land Unit : Fires : Survey;10130900,
{Symbols_Root}\Appendices\Land\10140000.svg,32,Land Unit : Protection,Land Unit : Main Icon,Land Unit;Protection;Point;Appendices\Land\10140000.svg;Land Unit : Protection;10140000,
{Symbols_Root}\Appendices\Land\10140100.svg,32,Land Unit : Protection : Chemical Biological Radiological Nuclear Defense,Land Unit : Main Icon,Land Unit;Protection;Chemical Biological Radiological Nuclear Defense;Point;Appendices\Land\10140100.svg;Land Unit : Protection : Chemical Biological Radiological Nuclear Defense;10140100,
{Symbols_Root}\Appendices\Land\10140101.svg,32,Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Mechanized,Land Unit : Main Icon,Land Unit;Protection;Chemical Biological Radiological Nuclear Defense;Mechanized;Point;Appendices\Land\10140101.svg;Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Mechanized;10140101,
{Symbols_Root}\Appendices\Land\10140102.svg,32,Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Motorized,Land Unit : Main Icon,Land Unit;Protection;Chemical Biological Radiological Nuclear Defense;Motorized;Point;Appendices\Land\10140102.svg;Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Motorized;10140102,
{Symbols_Root}\Appendices\Land\10140103.svg,32,Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance,Land Unit : Main Icon,Land Unit;Protection;Chemical Biological Radiological Nuclear Defense;Reconnaissance;Point;Appendices\Land\10140103.svg;Land Unit : Protection : Chemical Biological Radiological Nuclear Defense : Reconnaissance;10140103,
