filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Subsurface\36110200.emf,64,Sea Mine-General : Sea Mine-Moored,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Sea Mine-Moored;FULL_OCTAGON;S*UPWMM---*****;Point;Sea Mine-General : Sea Mine-Moored;36110200,36110200,Point,
{Symbols_Root}\Appendices\Subsurface\36110300.emf,64,Sea Mine-General : Sea Mine-Floating,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Sea Mine-Floating;FULL_OCTAGON;S*UPWMF---*****;Point;Sea Mine-General : Sea Mine-Floating;36110300,36110300,Point,
{Symbols_Root}\Appendices\Subsurface\36110400.emf,64,Sea Mine-General : Sea Mine-Rising,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Sea Mine-Rising;FULL_OCTAGON;S*UPWMS---*****;Point;Sea Mine-General : Sea Mine-Rising;36110400,36110400,Point,
{Symbols_Root}\Appendices\Subsurface\36110500.emf,64,Sea Mine-General : Sea Mine-Other Position,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Sea Mine-Other Position;FULL_OCTAGON;S*UPWMO---*****;Point;Sea Mine-General : Sea Mine-Other Position;36110500,36110500,Point,
{Symbols_Root}\Appendices\Subsurface\36110800.emf,64,Sea Mine-General : Exercise Mine-General,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Exercise Mine-General;FULL_OCTAGON;S*UPWMX---*****;Point;Sea Mine-General : Exercise Mine-General;36110800,36110800,Point,
{Symbols_Root}\Appendices\Subsurface\36110801.emf,64,Sea Mine-General : Exercise Mine-General : Exercise Mine-Bottom,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Exercise Mine-General;Exercise Mine-Bottom;FULL_OCTAGON;S*UPWMGX--*****;Point;Sea Mine-General : Exercise Mine-General : Exercise Mine-Bottom;36110801,36110801,Point,
{Symbols_Root}\Appendices\Subsurface\36110802.emf,64,Sea Mine-General : Exercise Mine-General : Exercise Mine-Moored,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Exercise Mine-General;Exercise Mine-Moored;FULL_OCTAGON;S*UPWMMX--*****;Point;Sea Mine-General : Exercise Mine-General : Exercise Mine-Moored;36110802,36110802,Point,
{Symbols_Root}\Appendices\Subsurface\36110803.emf,64,Sea Mine-General : Exercise Mine-General : Exercise Mine-Floating,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Exercise Mine-General;Exercise Mine-Floating;FULL_OCTAGON;S*UPWMFX--*****;Point;Sea Mine-General : Exercise Mine-General : Exercise Mine-Floating;36110803,36110803,Point,
{Symbols_Root}\Appendices\Subsurface\36110804.emf,64,Sea Mine-General : Exercise Mine-General : Exercise Mine-Rising,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Exercise Mine-General;Exercise Mine-Rising;FULL_OCTAGON;S*UPWMSX--*****;Point;Sea Mine-General : Exercise Mine-General : Exercise Mine-Rising;36110804,36110804,Point,
{Symbols_Root}\Appendices\Subsurface\36110900.emf,64,Sea Mine-General : Neutralized,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;FULL_OCTAGON;S*UPWMD---*****;Point;Sea Mine-General : Neutralized;36110900,36110900,Point,
{Symbols_Root}\Appendices\Subsurface\36110901.emf,64,Sea Mine-General : Neutralized : Neutralized Mine-Bottom,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;Neutralized Mine-Bottom;FULL_OCTAGON;S*UPWMGD--*****;Point;Sea Mine-General : Neutralized : Neutralized Mine-Bottom;36110901,36110901,Point,
{Symbols_Root}\Appendices\Subsurface\36110902.emf,64,Sea Mine-General : Neutralized : Neutralized Mine-Moored,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;Neutralized Mine-Moored;FULL_OCTAGON;S*UPWMMD--*****;Point;Sea Mine-General : Neutralized : Neutralized Mine-Moored;36110902,36110902,Point,
{Symbols_Root}\Appendices\Subsurface\36110903.emf,64,Sea Mine-General : Neutralized : Neutralized Mine-Floating,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;Neutralized Mine-Floating;FULL_OCTAGON;S*UPWMFD--*****;Point;Sea Mine-General : Neutralized : Neutralized Mine-Floating;36110903,36110903,Point,
{Symbols_Root}\Appendices\Subsurface\36110904.emf,64,Sea Mine-General : Neutralized : Neutralized Mine-Rising,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;Neutralized Mine-Rising;FULL_OCTAGON;S*UPWMSD--*****;Point;Sea Mine-General : Neutralized : Neutralized Mine-Rising;36110904,36110904,Point,
{Symbols_Root}\Appendices\Subsurface\36110905.emf,64,Sea Mine-General : Neutralized : Neutralized Mine-Other Position,Mine Warfare : Main Icon,Mine Warfare;Sea Mine-General;Neutralized Mine-General;Neutralized Mine-Other Position;FULL_OCTAGON;S*UPWMOD--*****;Point;Sea Mine-General : Neutralized : Neutralized Mine-Other Position;36110905,36110905,Point,
{Symbols_Root}\Appendices\Subsurface\36120000.emf,64,Unexploded Ordnance,Mine Warfare : Main Icon,Mine Warfare;Unexploded Ordnance;FULL_OCTAGON;S*UPX-----*****;Point;Unexploded Ordnance;36120000,36120000,Point,
{Symbols_Root}\Appendices\Subsurface\36130000.emf,64,Sea Mine Decoy,Mine Warfare : Main Icon,Mine Warfare;Sea Mine Decoy;FULL_OCTAGON;S*UPWDM---*****;Point;Sea Mine Decoy;36130000,36130000,Point,
{Symbols_Root}\Appendices\Subsurface\36130100.emf,64,Sea Mine Decoy : Sea Mine Decoy-Bottom,Mine Warfare : Main Icon,Mine Warfare;Sea Mine Decoy;Sea Mine Decoy-Bottom;FULL_OCTAGON;S*UPWDMG--*****;Point;Sea Mine Decoy : Sea Mine Decoy-Bottom;36130100,36130100,Point,
{Symbols_Root}\Appendices\Subsurface\36130200.emf,64,Sea Mine Decoy : Sea Mine Decoy-Moored,Mine Warfare : Main Icon,Mine Warfare;Sea Mine Decoy;Sea Mine Decoy-Moored;FULL_OCTAGON;S*UPWDMM--*****;Point;Sea Mine Decoy : Sea Mine Decoy-Moored;36130200,36130200,Point,
{Symbols_Root}\Appendices\Subsurface\36140100.emf,64,MILCO : General,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - General;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : General;36140100,36140100,Point,
