filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\METOC\Oceanographic\46120601.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Sand,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Sand;MAIN;Appendices\METOC\Oceanographic\46120601.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Sand;46120601,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120602.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Mud,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Mud;MAIN;Appendices\METOC\Oceanographic\46120602.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Mud;46120602,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120603.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Clay,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Clay;MAIN;Appendices\METOC\Oceanographic\46120603.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Clay;46120603,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120604.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Silt,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Silt;MAIN;Appendices\METOC\Oceanographic\46120604.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Silt;46120604,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120605.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Stones,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Stones;MAIN;Appendices\METOC\Oceanographic\46120605.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Stones;46120605,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120606.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Gravel,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Gravel;MAIN;Appendices\METOC\Oceanographic\46120606.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Gravel;46120606,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120607.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Pebbles,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Pebbles;MAIN;Appendices\METOC\Oceanographic\46120607.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Pebbles;46120607,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120608.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Cobbles,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Cobbles;MAIN;Appendices\METOC\Oceanographic\46120608.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Cobbles;46120608,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120609.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Rock,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Rock;MAIN;Appendices\METOC\Oceanographic\46120609.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Rock;46120609,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120610.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Coral,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Coral;MAIN;Appendices\METOC\Oceanographic\46120610.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Coral;46120610,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120611.emf,32,Hydrography : Bottom Features : Bottom Characteristics - Shell,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Bottom Characteristics - Shell;MAIN;Appendices\METOC\Oceanographic\46120611.svg;Point;Hydrography : Bottom Features : Bottom Characteristics - Shell;46120611,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120612.emf,32,Hydrography : Bottom Features : Qualifying Terms - Fine,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Qualifying Terms - Fine;MAIN;Appendices\METOC\Oceanographic\46120612.svg;Point;Hydrography : Bottom Features : Qualifying Terms - Fine;46120612,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120613.emf,32,Hydrography : Bottom Features : Qualifying Terms - Medium,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Qualifying Terms - Medium;MAIN;Appendices\METOC\Oceanographic\46120613.svg;Point;Hydrography : Bottom Features : Qualifying Terms - Medium;46120613,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120614.emf,32,Hydrography : Bottom Features : Qualifying Terms - Coarse,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Bottom Features;Qualifying Terms - Coarse;MAIN;Appendices\METOC\Oceanographic\46120614.svg;Point;Hydrography : Bottom Features : Qualifying Terms - Coarse;46120614,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120701.emf,32,Hydrography : Tide and Current : Water Turbulence,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Tide and Current;Water Turbulence;MAIN;Appendices\METOC\Oceanographic\46120701.svg;Point;Hydrography : Tide and Current : Water Turbulence;46120701,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120704.emf,32,Hydrography : Tide and Current : Tide Data Point,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Tide and Current;Tide Data Point;MAIN;Appendices\METOC\Oceanographic\46120704.svg;Point;Hydrography : Tide and Current : Tide Data Point;46120704,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46120705.emf,32,Hydrography : Tide and Current : Tide Gauge,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Hydrography;Tide and Current;Tide Gauge;MAIN;Appendices\METOC\Oceanographic\46120705.svg;Point;Hydrography : Tide and Current : Tide Gauge;46120705,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46160400.emf,32,Man-Made Structures : Ford,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Ford;MAIN;Appendices\METOC\Oceanographic\46160400.svg;Point;Man-Made Structures : Ford;46160400,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46160500.emf,32,Man-Made Structures : Lock,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Lock;MAIN;Appendices\METOC\Oceanographic\46160500.svg;Point;Man-Made Structures : Lock;46160500,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46160600.emf,32,Man-Made Structures : Oil/Gas Rig,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Oil/Gas Rig;MAIN;Appendices\METOC\Oceanographic\46160600.svg;Point;Man-Made Structures : Oil/Gas Rig;46160600,icon is MAIN;image file does not exist;
{Symbols_Root}\Appendices\METOC\Oceanographic\46160900.emf,32,Man-Made Structures : Pile/Piling/Post,Meteorological - Oceanographic : Main Icon,Meteorological - Oceanographic;Man-Made Structures;Pile/Piling/Post;MAIN;Appendices\METOC\Oceanographic\46160900.svg;Point;Man-Made Structures : Pile/Piling/Post;46160900,icon is MAIN;image file does not exist;
