filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25140605.emf,64,Maneuver Lines : Direction of Attack : Feint,Control Measure : Line,Control Measure;Maneuver Lines;Direction of Attack;Feint;gct_arrow;G*GPPF----****X;MAIN;Line;Maneuver Lines : Direction of Attack : Feint;25140605,25140605,Line,
{Symbols_Root}\Appendices\ControlMeasures\25140606.emf,64,Maneuver Lines : Direction of Attack : Enemy Confirmed,Control Measure : Line,Control Measure;Maneuver Lines;Direction of Attack;Enemy Confirmed;gct_arrow;NEW_AT_2525D;MAIN;Line;Maneuver Lines : Direction of Attack : Enemy Confirmed;25140606,25140606,Line,
{Symbols_Root}\Appendices\ControlMeasures\25140607.emf,64,Maneuver Lines : Direction of Attack : Enemy Templated or Suspected,Control Measure : Line,Control Measure;Maneuver Lines;Direction of Attack;Enemy Templated or Suspected;gct_arrow;NEW_AT_2525D;MAIN;Line;Maneuver Lines : Direction of Attack : Enemy Templated or Suspected;25140607,25140607,Line,
{Symbols_Root}\Appendices\ControlMeasures\25140700.emf,64,Maneuver Lines : Final Coordination Line,Control Measure : Line,Control Measure;Maneuver Lines;Final Coordination Line;G*GPOLF---****X;MAIN;Line;Maneuver Lines : Final Coordination Line;25140700,25140700,Line,
{Symbols_Root}\Appendices\ControlMeasures\25140800.emf,64,Maneuver Lines : Infiltration Lane,Control Measure : Line,Control Measure;Maneuver Lines;Infiltration Lane;gct_parallel_lines_mid_line;G*GPOLI---****X;MAIN;Line;Maneuver Lines : Infiltration Lane;25140800,25140800,Line,
{Symbols_Root}\Appendices\ControlMeasures\25140900.emf,64,Maneuver Lines : Limit of Advance,Control Measure : Line,Control Measure;Maneuver Lines;Limit of Advance;G*GPOLL---****X;MAIN;Line;Maneuver Lines : Limit of Advance;25140900,25140900,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141000.emf,64,Maneuver Lines : Line of Departure,Control Measure : Line,Control Measure;Maneuver Lines;Line of Departure;G*GPOLT---****X;MAIN;Line;Maneuver Lines : Line of Departure;25141000,25141000,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141100.emf,64,Maneuver Lines : Line of Departure/Line of Contact,Control Measure : Line,Control Measure;Maneuver Lines;Line of Departure/Line of Contact;G*GPOLC---****X;MAIN;Line;Maneuver Lines : Line of Departure/Line of Contact;25141100,25141100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141200.emf,64,Maneuver Lines : Probable Line of Deployment,Control Measure : Line,Control Measure;Maneuver Lines;Probable Line of Deployment;G*GPOLP---****X;MAIN;Line;Maneuver Lines : Probable Line of Deployment;25141200,25141200,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141400.emf,64,Maneuver Lines : Bridgehead Line,Control Measure : Line,Control Measure;Maneuver Lines;Bridgehead Line;gct_freehand_line;G*GPSLB---****X;MAIN;Line;Maneuver Lines : Bridgehead Line;25141400,25141400,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141500.emf,64,Maneuver Lines : Holding Line,Control Measure : Line,Control Measure;Maneuver Lines;Holding Line;gct_freehand_line;G*GPSLH---****X;MAIN;Line;Maneuver Lines : Holding Line;25141500,25141500,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141600.emf,64,Maneuver Lines : Release Line,Control Measure : Line,Control Measure;Maneuver Lines;Release Line;G*GPSLR---****X;MAIN;Line;Maneuver Lines : Release Line;25141600,25141600,Line,
{Symbols_Root}\Appendices\ControlMeasures\25141700.emf,64,Maneuver Lines : Ambush,Control Measure : Line,Control Measure;Maneuver Lines;Ambush;gct_arrow_with_tail;G*GPSLA---****X;MAIN;Line;Maneuver Lines : Ambush;25141700,25141700,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151204.emf,64,Maneuver Areas : Battle Position : Contain,Control Measure : Line,Control Measure;Maneuver Areas;Battle Position;Contain;gct_u_or_t_shape;G*TPJ-----****X;MAIN;Line;Maneuver Areas : Battle Position : Contain;25151204,25151204,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151205.emf,64,Maneuver Areas : Battle Position : Retain,Control Measure : Line,Control Measure;Maneuver Areas;Battle Position;Retain;gct_circle;G*TPQ-----****X;MAIN;Line;Maneuver Areas : Battle Position : Retain;25151205,25151205,Line,
{Symbols_Root}\Appendices\ControlMeasures\25151401.emf,64,Maneuver Areas : Axis of Advance : Friendly Airborne/Aviation,Control Measure : Line,Control Measure;Maneuver Areas;Axis of Advance;Friendly Airborne/Aviation;gct_arrow_with_offset;G*GPOLAV--****X;MAIN;Line;Maneuver Areas : Axis of Advance : Friendly Airborne/Aviation;25151401,25151401,Line,
