filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,notes
{Symbols_Root}\Appendices\Land\mod2\10082.emf,32,Capability : Control,Land Units : Modifier 2,Land Units;Modifier 2;Control;Appendices\Land\mod2\10082.svg;Point;Capability : Control;10082,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10092.emf,32,Capability : Decontamination 2,Land Units : Modifier 2,Land Units;Modifier 2;Decontamination;Appendices\Land\mod2\10092.svg;Point;Capability : Decontamination 2;10092,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10102.emf,32,Capability : Demolition,Land Units : Modifier 2,Land Units;Modifier 2;Demolition;Appendices\Land\mod2\10102.svg;Point;Capability : Demolition;10102,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10112.emf,32,Capability : Dental,Land Units : Modifier 2,Land Units;Modifier 2;Dental;Appendices\Land\mod2\10112.svg;Point;Capability : Dental;10112,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10122.emf,32,Capability : Digital,Land Units : Modifier 2,Land Units;Modifier 2;Digital;Appendices\Land\mod2\10122.svg;Point;Capability : Digital;10122,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10132.emf,32,Capability : Enhanced Position Location Reporting System (EPLRS),Land Units : Modifier 2,Land Units;Modifier 2;Enhanced Position Location Reporting System (EPLRS);Appendices\Land\mod2\10132.svg;Point;Capability : Enhanced Position Location Reporting System (EPLRS);10132,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10142.emf,32,Capability : Equipment,Land Units : Modifier 2,Land Units;Modifier 2;Equipment;Appendices\Land\mod2\10142.svg;Point;Capability : Equipment;10142,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10152.emf,32,Capability : Heavy,Land Units : Modifier 2,Land Units;Modifier 2;Heavy;Appendices\Land\mod2\10152.svg;Point;Capability : Heavy;10152,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10162.emf,32,Capability : High Altitude,Land Units : Modifier 2,Land Units;Modifier 2;High Altitude;Appendices\Land\mod2\10162.svg;Point;Capability : High Altitude;10162,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10172.emf,32,Capability : Intermodal,Land Units : Modifier 2,Land Units;Modifier 2;Intermodal;Appendices\Land\mod2\10172.svg;Point;Capability : Intermodal;10172,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10182.emf,32,Capability : Intensive Care,Land Units : Modifier 2,Land Units;Modifier 2;Intensive Care;Appendices\Land\mod2\10182.svg;Point;Capability : Intensive Care;10182,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10192.emf,32,Capability : Light,Land Units : Modifier 2,Land Units;Modifier 2;Light;Appendices\Land\mod2\10192.svg;Point;Capability : Light;10192,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10202.emf,32,Capability : Laboratory,Land Units : Modifier 2,Land Units;Modifier 2;Laboratory;Appendices\Land\mod2\10202.svg;Point;Capability : Laboratory;10202,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10212.emf,32,Capability : Launcher,Land Units : Modifier 2,Land Units;Modifier 2;Launcher;Appendices\Land\mod2\10212.svg;Point;Capability : Launcher;10212,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10222.emf,32,Capability : Long Range,Land Units : Modifier 2,Land Units;Modifier 2;Long Range;Appendices\Land\mod2\10222.svg;Point;Capability : Long Range;10222,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10232.emf,32,Capability : Low Altitude,Land Units : Modifier 2,Land Units;Modifier 2;Low Altitude;Appendices\Land\mod2\10232.svg;Point;Capability : Low Altitude;10232,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10242.emf,32,Capability : Medium,Land Units : Modifier 2,Land Units;Modifier 2;Medium;Appendices\Land\mod2\10242.svg;Point;Capability : Medium;10242,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10252.emf,32,Capability : Medium Altitude,Land Units : Modifier 2,Land Units;Modifier 2;Medium Altitude;Appendices\Land\mod2\10252.svg;Point;Capability : Medium Altitude;10252,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10262.emf,32,Capability : Medium Range,Land Units : Modifier 2,Land Units;Modifier 2;Medium Range;Appendices\Land\mod2\10262.svg;Point;Capability : Medium Range;10262,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10272.emf,32,Capability : Mountain,Land Units : Modifier 2,Land Units;Modifier 2;Mountain;Appendices\Land\mod2\10272.svg;Point;Capability : Mountain;10272,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10282.emf,32,Capability : High to Medium Altitude,Land Units : Modifier 2,Land Units;Modifier 2;High to Medium Altitude;Appendices\Land\mod2\10282.svg;Point;Capability : High to Medium Altitude;10282,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10292.emf,32,Capability : Multi-Channel,Land Units : Modifier 2,Land Units;Modifier 2;Multi-Channel;Appendices\Land\mod2\10292.svg;Point;Capability : Multi-Channel;10292,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10302.emf,32,Capability : Optical (Flash),Land Units : Modifier 2,Land Units;Modifier 2;Optical (Flash);Appendices\Land\mod2\10302.svg;Point;Capability : Optical (Flash);10302,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10312.emf,32,Capability : Pack Animal,Land Units : Modifier 2,Land Units;Modifier 2;Pack Animal;Appendices\Land\mod2\10312.svg;Point;Capability : Pack Animal;10312,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10322.emf,32,Capability : Patient Evacuation Coordination,Land Units : Modifier 2,Land Units;Modifier 2;Patient Evacuation Coordination;Appendices\Land\mod2\10322.svg;Point;Capability : Patient Evacuation Coordination;10322,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10332.emf,32,Capability : Preventive Maintenance,Land Units : Modifier 2,Land Units;Modifier 2;Preventive Maintenance;Appendices\Land\mod2\10332.svg;Point;Capability : Preventive Maintenance;10332,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10342.emf,32,Capability : Psychological,Land Units : Modifier 2,Land Units;Modifier 2;Psychological;Appendices\Land\mod2\10342.svg;Point;Capability : Psychological;10342,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10352.emf,32,Capability : Radio Relay Line of Sight,Land Units : Modifier 2,Land Units;Modifier 2;Radio Relay Line of Sight;Appendices\Land\mod2\10352.svg;Point;Capability : Radio Relay Line of Sight;10352,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10362.emf,32,Mobility : Railroad,Land Units : Modifier 2,Land Units;Modifier 2;Railroad;Appendices\Land\mod2\10362.svg;Point;Mobility : Railroad;10362,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10372.emf,32,Capability : Recovery (Unmanned Systems),Land Units : Modifier 2,Land Units;Modifier 2;Recovery (Unmanned Systems);Appendices\Land\mod2\10372.svg;Point;Capability : Recovery (Unmanned Systems);10372,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10382.emf,32,Capability : Recovery (Maintenance),Land Units : Modifier 2,Land Units;Modifier 2;Recovery (Maintenance);Appendices\Land\mod2\10382.svg;Point;Capability : Recovery (Maintenance);10382,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10392.emf,32,Capability : Rescue Coordination Center,Land Units : Modifier 2,Land Units;Modifier 2;Rescue Coordination Center;Appendices\Land\mod2\10392.svg;Point;Capability : Rescue Coordination Center;10392,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10402.emf,32,Mobility : Riverine,Land Units : Modifier 2,Land Units;Modifier 2;Riverine;Appendices\Land\mod2\10402.svg;Point;Mobility : Riverine;10402,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10412.emf,32,Capability : Single Channel,Land Units : Modifier 2,Land Units;Modifier 2;Single Channel;Appendices\Land\mod2\10412.svg;Point;Capability : Single Channel;10412,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10422.emf,32,Mobility : Ski,Land Units : Modifier 2,Land Units;Modifier 2;Ski;Appendices\Land\mod2\10422.svg;Point;Mobility : Ski;10422,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10432.emf,32,Capability : Short Range,Land Units : Modifier 2,Land Units;Modifier 2;Short Range;Appendices\Land\mod2\10432.svg;Point;Capability : Short Range;10432,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10442.emf,32,Capability : Strategic,Land Units : Modifier 2,Land Units;Modifier 2;Strategic;Appendices\Land\mod2\10442.svg;Point;Capability : Strategic;10442,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10452.emf,32,Capability : Support 2,Land Units : Modifier 2,Land Units;Modifier 2;Support;Appendices\Land\mod2\10452.svg;Point;Capability : Support 2;10452,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10462.emf,32,Capability : Tactical,Land Units : Modifier 2,Land Units;Modifier 2;Tactical;Appendices\Land\mod2\10462.svg;Point;Capability : Tactical;10462,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10472.emf,32,Mobility : Towed,Land Units : Modifier 2,Land Units;Modifier 2;Towed;Appendices\Land\mod2\10472.svg;Point;Mobility : Towed;10472,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10482.emf,32,Capability : Troop,Land Units : Modifier 2,Land Units;Modifier 2;Troop;Appendices\Land\mod2\10482.svg;Point;Capability : Troop;10482,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10492.emf,32,Mobility : Vertical or Short Take-Off and Landing (VTOL/VSTOL),Land Units : Modifier 2,Land Units;Modifier 2;Vertical or Short Take-Off and Landing (VTOL/VSTOL);Appendices\Land\mod2\10492.svg;Point;Mobility : Vertical or Short Take-Off and Landing (VTOL/VSTOL);10492,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10502.emf,32,Capability : Veterinary,Land Units : Modifier 2,Land Units;Modifier 2;Veterinary;Appendices\Land\mod2\10502.svg;Point;Capability : Veterinary;10502,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10512.emf,32,Mobility : Wheeled,Land Units : Modifier 2,Land Units;Modifier 2;Wheeled;Appendices\Land\mod2\10512.svg;Point;Mobility : Wheeled;10512,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10522.emf,32,Capability : High to Low Altitude,Land Units : Modifier 2,Land Units;Modifier 2;High to Low Altitude;Appendices\Land\mod2\10522.svg;Point;Capability : High to Low Altitude;10522,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10532.emf,32,Capability : Medium to Low Altitude,Land Units : Modifier 2,Land Units;Modifier 2;Medium to Low Altitude;Appendices\Land\mod2\10532.svg;Point;Capability : Medium to Low Altitude;10532,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10542.emf,32,Capability : Attack 2,Land Units : Modifier 2,Land Units;Modifier 2;Attack;Appendices\Land\mod2\10542.svg;Point;Capability : Attack 2;10542,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10552.emf,32,Capability : Refuel,Land Units : Modifier 2,Land Units;Modifier 2;Refuel;Appendices\Land\mod2\10552.svg;Point;Capability : Refuel;10552,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10562.emf,32,Capability : Utility 2,Land Units : Modifier 2,Land Units;Modifier 2;Utility;Appendices\Land\mod2\10562.svg;Point;Capability : Utility 2;10562,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\10572.emf,32,Capability : Combat Search and Rescue,Land Units : Modifier 2,Land Units;Modifier 2;Combat Search and Rescue;Appendices\Land\mod2\10572.svg;Point;Capability : Combat Search and Rescue;10572,image file does not exist;
{Symbols_Root}\Appendices\Land\mod2\11012.emf,32,Organization : Leader or Leadership 2,Land Civilian : Modifier 2,Land Civilian;Modifier 2;Leader or Leadership;Appendices\Land\mod2\11012.svg;Point;Organization : Leader or Leadership 2;11012,image file does not exist;
